document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
253,I think the purpose of the experiment was to see if people were more accurate with either 2-D charts or 3-D charts in terms of inputting data.,1.179995575141972e-308,1.2688206237778314e-308,1.472072504439295e-308,1.225903963591467e-308,1.0,2.0583036535257255e-308,2.7352900955554823e-308
254,I think the purpose was to see if a 2D or a 3D was easier for people to understand and read.,0.15954700633517832,0.1223783273664216,0.11574945763178326,0.08224630199450893,0.08957004927172606,0.0692809187863483,0.1455778074723552
255,I think the purpose of the experirment was to see the variations on peoples choices. It also showed how everyone thinks and chooses differently.,1.0,7.503208138550945e-309,3.678669790672671e-308,8.26706489054995e-309,1.097886642537163e-308,6.3210636721059e-309,1.073792233661184e-308
256,I think the purpose of the experiment was to see how well are college students are able to interpret and estimate the values of bar graphs based off of pictures versus an in person model.,0.058272455570511784,0.09235843402251917,0.04026966073747535,0.2573338418288232,0.05926888775156009,0.042588187877577836,0.04090549682491207
257,I was a little confused in the beginning of the experiment but I feel that the purpose was to see our perspective on how we saw the blocks we used. More specifically to see how people estimate proportions/ percentages and seeing how accurate they are.,0.12590405037573582,0.10258813837131389,0.10619108258500193,0.08136000287838192,0.07312258568970827,0.05884081289596122,0.12297522908997824
258,how individuals analyze objects on a computer versus physical form.,0.06415210329035043,0.08523318644990026,0.08032208368342873,0.06354114575615114,0.16915936987467065,0.1339287323521284,0.34476522168724394
259,I think the purpose of the experiment was to give students a hands-on experience with data collection and interpretation to reinforce concepts learned throughout the course,0.5555554232518932,0.05658426389315274,0.1480807327606332,0.060786533744974995,0.0733738933672212,0.04234810765388271,0.06327104532824196
260,A purpose of the experiment is to test a hypothesis.,1.0,7.214623099001703e-309,2.403426110936456e-308,7.736073314673664e-309,9.30879835527566e-309,5.751340440686987e-309,9.655258703613825e-309
261,To identify which object was larger/smaller and estimate how much larger and or smaller.,0.05308294356853313,0.03196882371196854,0.24431082945398078,0.031211447271032294,0.049213895845233224,0.024386110419708694,0.15105736185570895
262,"I think the purpose of this experiment was to see which bar graph was smaller. You had to chose on, either the triangle or the circle. Another point would be to see how people interpret sizes, if people are more accurate or less.",0.03907353228455224,0.1306420382858281,0.028099997739081777,0.27573104913090396,0.03689758182713713,0.03147033156364609,0.0294613279326168
263,"The purpose was to choose which column was smaller. The column associated with a triangle or with a dot next to it.

At least that's what it looked like on the surface.",1.421532361972369e-308,1.0,9.733303097054506e-309,3.2951480421979874e-308,1.25696469503736e-308,1.1415655173887313e-308,1.1018776309076663e-308
264,I think that the purpose of this experiment was to test how students perceive the distance of the graphs after taking a stats course.,0.08486459505536799,0.08775115310479911,0.07938375294323477,0.10510041309216131,0.1914999045626923,0.0831096188700535,0.0859817812749909
265,The purpose of the experiment was to see if you could see the shapes in the structures or not.,1.98224838364955e-308,9.59496749310583e-309,1.0,9.896216915034293e-309,1.9638629605852177e-308,8.21093103799128e-309,2.595667024267708e-308
266,To determine how people view graphs and the most effective graph to show data.,1.262422801671873e-308,1.0,8.025312228001125e-309,1.181123168618154e-308,1.218112188922187e-308,1.0636342536728156e-308,9.51133956711913e-309
267,I think the purpose of the experiment was to see if the person was paying attention to each question.,1.0,8.13044262740376e-309,3.266177793066598e-308,8.943400440180787e-309,1.1485023335922434e-308,6.511155733623473e-309,1.0645533172254434e-308
268,The purpose was to test out if people can tell the difference in sizes from a 2D to a 3D model.,0.15117171178937258,0.10574801693167572,0.127226801985651,0.07756861822933359,0.08936264905165069,0.06382178210948761,0.16945028876115042
269,my iq,0.2219621977933865,0.07863185062847626,0.09441701821970731,0.06059073040990094,0.08334200347514008,0.04975568891654631,0.0804421960835173
270,I thought that the purpose of the experiment may have been to study people's depth perception.,2.3683665997262357e-308,8.722131604470244e-309,1.0,9.077571737077106e-309,1.5512401611576415e-308,7.35022140245275e-309,1.9168367314157927e-308
271,The purpose of the experiment was to determine how surrounding influences and proximity affect how one perceives objects.,2.6859125694026644e-308,8.254241120251107e-309,1.0,8.6299180271832e-309,1.4741715925260956e-308,7.11905518950995e-309,1.6702152490914205e-308
272,I think the purpose of the experiment was to test our minds and see if it sees proportions the same when looking at them in different ways.,0.10755487268981849,0.03624059610753921,0.41909988925329883,0.03778445743932711,0.05528147188014211,0.028166271023615738,0.07629075225910152
273,To see how well people can tell size differences in 2D vs 3D,0.1647178299799543,0.11523991527658263,0.12046901179382798,0.08081827039098519,0.08729734108544664,0.06542228007383305,0.15038522025769185
274,The goal of this study is to comprehend how we interpret statistical graphics and how precisely we can decipher data from various types of charts.,0.11952235421618315,0.4208826196498258,0.07408012708969226,0.10364852831926859,0.11612909765876414,0.08522625436090228,0.08051101870536352
275,I think they used this experiment to study how individuals see the different regions without a set of numerical data.,0.04416275130778729,0.02259092232073534,0.7397730872872866,0.02354671836477469,0.05293183342481137,0.020295636569508526,0.05670700334876525
276,I believe that the purpose of this experiment was to grasp a better understanding of how we judge differences based on three-dimensional examples and two-dimensional examples.,1.4067524105444135e-308,1.3257530685510887e-308,2.267497929173083e-308,1.200093554424426e-308,5.669469707495719e-308,1.7171626844245156e-308,1.0
277,The purpose of the experiment was to see how people interpret 2D charts versus 3D charts.,1.1525299067357774e-308,1.301218200085541e-308,1.3917865557158443e-308,1.234738643523892e-308,1.0,2.2719366901287617e-308,2.6174234067451645e-308
278,To see if people can accurately correlate relative distance with shades of colors.,0.2195887394237765,0.11184170327169947,0.11174206007006804,0.07756885625423006,0.08282451814122878,0.058258767659507646,0.12252522403781112
279,I think the purpose of this experiment was to see how people perceive and interpret quantitative information presented in different visual formats.,0.19367146651068287,0.09861263810601252,0.11665891735997777,0.10071427186094292,0.12134417168645151,0.06275464739101826,0.08287289943575628
280,To test our understanding.,0.21705786889788656,0.08482547366552584,0.09346366387884525,0.06126835902303608,0.07799162855400386,0.052097704574041746,0.0824369869333354
281,"The purpose of the experiment was to gather information about how well people are able to interpret maps/graphs , specifically color coded maps. This helps researchers create graphs that are easier to understand to people who do not work with this kind of stuff every day.",0.1549246539736491,0.10920949896786285,0.1038688907132695,0.1083081674009274,0.14268820900740362,0.07061691736552227,0.0870126749222074
282,I believe that the purpose of this experiment was to gauge our understanding of spacial and color awareness.,2.872743162459026e-308,8.283042758859794e-309,1.0,8.696551705480434e-309,1.4364899198509252e-308,7.06199934517845e-309,1.638256708748085e-308
283,"The goal was to see how people read and interpret heat maps, specifically whether they could correctly figure out which letter on the grid represented the larger quantity. It was basically testing our ability to make quick, accurate judgments based on visual data.",0.24321961866794586,0.10770945502074007,0.1611159714313488,0.10147358525859076,0.14483310274837313,0.07337595644823065,0.10286623311432494
284,To observe how accurately people can estimate differences in values from heat maps and 3-D block charts.,0.24830504507576695,0.1076876063302508,0.13585851478336922,0.09403398635393254,0.13221566133262652,0.06794798840088556,0.09505427947149094
285,i think the purpose of the experiment was to work on depth perception and how well someone can tell whether one color on a depth scale is higher/lower than another,2.5214948546102244e-308,8.414361815002283e-309,1.0,8.79428277608095e-309,1.5186550583606625e-308,7.226986965344314e-309,1.767866553249743e-308
286,"I think the purpose of the experiment was to see how well people can understand 3D graphs or charts, especially when they're shown on a screen. It probably also wanted to find out if having a physical 3D-printed version of the chart helps people understand the data better. Overall, it seemed like the experiment was about how different ways of showing data affect how people read and make sense of it.",1.16940809587352e-308,1.161409096051617e-308,1.636590904489973e-308,1.152352788924954e-308,1.0,1.8102131495126103e-308,3.259267226100583e-308
287,The purpose seemed to be testing how accurately and quickly people can interpret and compare values represented visually in a heat map. It might have been aimed at understanding whether people can judge relative magnitudes from color intensity and spatial location without seeing the actual numeric values.,0.24641688595260333,0.1119981890371668,0.1526591690821808,0.10288116064682468,0.14466275257008135,0.07363762655862287,0.10233813884207404
288,"I am not completely sure what the purpose was, I generally struggled with the information that was presented for us to make decisions off of. If I had to venture a guess, I would imagine that could be part of the experiment. The hypothesis was not stated, but could be inferred that given the heat variant maps, and limited data sets, students would incorrectly or correctly answer the questions. We, the students would be the experimental group. The controlled variable is that each student is taking the same ""quiz"" with the same questions and the same information. Variables would be that each student may answer the questions differently.",0.3221024371603665,0.0859372878856711,0.17299628587390412,0.085236292263081,0.11771235580216775,0.06183859031591294,0.08877067338845065
289,I think the experiments purpose was to use statistical evaluation and probability of which would have a higher amount based on its Heat color from the map. This can help identify differences.,0.25999395120709,0.10126065329012883,0.1653969373077142,0.09783115919608913,0.13942365633290335,0.07075213058149778,0.09993543477413082
290,I think that the purpose of this experiment was to allow us to understand how different variables can be represented in data. We then could use our resources given to see which variable was bigger and by how much.,0.41746868439935186,0.054186139657386306,0.26924398190285365,0.06185476337042129,0.07972208420397926,0.04267810296988128,0.07484624349612641
291,To identify which graph type is more accurately interpreted/ more clearly communicates the results to viewers.,1.137735517841112e-308,1.0,7.612117211095543e-309,1.1051819245438205e-308,1.22113934830641e-308,1.0757104611756864e-308,9.095045102814385e-309
292,I think the purpose of the experiment was to evaluate the ability for the human mind to successfully differentiate between color shade differences and 3-D height differences when analyzing a graph.,1.428430640667851e-308,1.336157022571341e-308,1.846855967530822e-308,1.3788021153466255e-308,1.0,1.5929058768795163e-308,2.7917692617155505e-308
293,To test how we read graphs and statistical charts in different ways.,1.379845762132457e-308,1.0,8.340942663449175e-309,1.2603049138879527e-308,1.24797508757609e-308,1.0314788018996657e-308,9.484997290234e-309
294,The purpose of the experiment was to compare our answers from the 2-D and 3-D designs. One design was easier to answer while the other one was more difficult. With comparing our answers it can show what model is easier to get accurate information from.,1.354836643834207e-308,1.323872017395414e-308,2.069141516382542e-308,1.1845932015530515e-308,4.190960100319266e-308,1.7210916803517076e-308,1.0
295,to read 3D plots and see how different things affect quantity,0.0838173953776306,0.14714924476452626,0.08193661394428346,0.0878012694504002,0.19254162305083453,0.22981032085812994,0.16623883629928568
296,"I think the purpose is to determine what type of data visualization is most easily/accurately understood, or perhaps what type is most misleading.",0.1529961979857031,0.3548589220612795,0.08476784886351213,0.10668109582568071,0.12325376296455146,0.0871498308196901,0.090292341479583
297,"The purpose was to compare data in a visual way, which represented heights and colors.",0.042162004139184965,0.094006128430435,0.027792771915359914,0.04031934013562435,0.02734366584569635,0.022789658236382203,0.0325179913507968
298,To see which type of graph is easier to decipher.,1.134756786038087e-308,1.0,7.6037667696179e-309,1.0970242543948683e-308,1.213572285266817e-308,1.0774035370443873e-308,9.12044630679079e-309
299,I think the purpose of the experiment is to test people's perception of size when using different shapes.,0.08862030425924759,0.04416404714273078,0.35330572954018585,0.043615622745294236,0.0601640375701035,0.03207463804290968,0.1384739313523712
300,To see how student interpret t the question and it there answers change even when the difference in space between bars is the same.,1.4816074813440233e-308,1.0,9.78431220688166e-309,2.2464408230734125e-308,1.2013755367269713e-308,1.1112008043379097e-308,1.154421673669392e-308
301,To see if students got progressively inaccurate as the graphs went on,0.09425247904095936,0.5708609273510872,0.054185528890219985,0.08276416848039958,0.07501723514286508,0.06241620073778174,0.060503460356687154
302,"Personally, i can identify that they are separating results based on different age groups, as far as the charts that were involved my only guess in the experiment is that they were studying aproximation within different age groups, the goal is to see how well different age groups can determine approximately how high a certain bar is in conjunction with another.",0.0757860331246027,0.0965845808401737,0.0511949411439544,0.18602794841579737,0.07839997638221885,0.0518761808965863,0.05112730381004616
303,I think the purpose of this experiment was to determine how well we can differentiate smaller and larger bars on 3D bar graphs.,1.123116154570951e-308,2.4627697198713303e-308,8.595005879957287e-309,1.0,1.153333340711852e-308,9.586307311922773e-309,8.905507722151526e-309
304,To determine how different mediums (3D vs 2D) affect the visualization of data.,0.08201909873794912,0.13335040556062477,0.0842547988149039,0.08434799459482567,0.19179375538992213,0.22368107176678118,0.1898481788800838
305,I think the purpose of the experiment was to see whether your perception of the size of the graphs changed based on the size of the bars next to the bars.,1.2212509530274933e-308,2.80186302011245e-308,8.963733425108443e-309,1.0,1.2351727635033973e-308,9.919845052439507e-309,9.340140719871323e-309
306,The purpose is to evaluate if different formats of presenting data affects people's accuracy in making comparisons and perceptual judgements based on bar charts.,6.597397435034267e-309,9.648482910953045e-309,7.213962244482426e-309,8.18505197026681e-309,1.5263689076731316e-308,1.0,1.2664870967154643e-308
307,To see how well the general population interprets data between 2-D graphs and 3-D graphs.,0.10374471815493266,0.262502786080122,0.08290327548921134,0.10436695808850745,0.1542453081561348,0.15241804771012735,0.1291142100660548
308,The purpose of this experiment was to measure perception judgement in a population currently in statistics.,0.08452837870725498,0.024546478562335064,0.05373375681435365,0.025204726980525775,0.03344569277881474,0.017449813697899632,0.02882578579412399
309,I think this experiment was about understanding people perceptions based on size and understanding.,0.12684115346585045,0.0528357643496944,0.2942486167026544,0.052748556100849796,0.06711010139889957,0.03729766937067931,0.12933644926421492
310,To see how humans are able to perceptualize different graphs,1.17682493293579e-308,1.0,7.828644258976477e-309,1.1318389835189105e-308,1.276212262286452e-308,1.0950679087594994e-308,9.317577207651283e-309
311,I believe the purpose of this experiment was to test vision/perception by asking the participant to see which bar is smaller and by how small it is from different perspectives (2D/3D).,1.2240793918056505e-308,2.727060268087493e-308,9.32756023516446e-309,1.0,1.108529774036458e-308,9.025527165475207e-309,9.15733460092796e-309
312,I think the purpose of this experiment was to see if people who are in a statistics class differ at all from others in this study. Also the study was able to get a larger sample size with people in STATS 218 participating in the study.,0.5688643357230848,0.05518114820935507,0.1436958135821055,0.059718672395365095,0.06929331716162578,0.04088732887853581,0.0623593840499278
313,The purpose of the experiment was to see if 2D and 3D models can affect the perception of those who are currently looking at the graph. Will 3D graphs make the participant exaggerate the difference in two bars?,7.504170824184243e-309,1.136137870412453e-308,8.079536579625873e-309,9.465899501303464e-309,2.1332851401892785e-308,1.0,1.458226286870264e-308
314,I think the purpose was explore how data is interpreted by students and what interpretations/conclusions we can make from graphs.,0.14579251608300503,0.13017034752458476,0.09080006261613349,0.11660099482045243,0.1358123669895705,0.07389067038497994,0.08356205393211602
315,To gage students skills at estimating relative size ratios.,1.0,1.5509857803741735e-308,1.9575283695503856e-308,1.3502122577305453e-308,1.349245649112198e-308,8.40904656195195e-309,1.66492353871751e-308
316,test how accurately we could get the sliders,0.03849564672581636,0.0749536287812831,0.03157037094725414,0.11684896620477359,0.03298813200557951,0.02530064376678238,0.032151754378845196
317,To see if we could identify which graph was smaller and by how much by looking at different graphs in different ways.,0.08196177822494062,0.578298004444312,0.05302266468601169,0.07378430974587473,0.07763649422735062,0.07015584695766668,0.06514090171384375
318,To gauge how visual distractions affect perception of size.,1.6657781620718386e-308,1.2567700033599657e-308,3.8378438130659487e-308,1.1777233196443343e-308,2.5057932696877175e-308,1.117950306441681e-308,1.0
319,To see how accurate one can assume the specific height of a ar is to another on the same graph,0.04422201587967136,0.08667836194052934,0.03626963818777328,0.09794470662708687,0.03596415212498735,0.027548541642237048,0.03745567348563184
320,I think the purpose of this experiment was to be able to demonstrate how angles alter an individuals perception.,2.256509405739204e-308,8.77599655947704e-309,1.0,9.13159489948269e-309,1.598098410498501e-308,7.44043340310664e-309,1.983107716641375e-308
321,To measure the difference in how well participants analyze data presented in 2D graphs compared to 3D graphs.,0.10511990103528929,0.22594498876931768,0.0869718220797607,0.10669633734073321,0.16295166567692432,0.15973208135083827,0.14187850749222716
322,I think the purpose of this experiment was to test if taking statistics makes a person able to differentiate and compare the two bars better than someone not taking stats 218.,1.2993139106182367e-308,2.794526261289066e-308,9.29111518199175e-309,1.0,1.14618613979458e-308,9.042655850516846e-309,9.130890359578035e-309
323,To test how someone measures two variable in front of them,1.0,1.333680251485984e-308,2.2515490385599763e-308,1.324744369287311e-308,1.322775013269178e-308,7.90019608771686e-309,1.551244603745958e-308
324,I think the purpose of the experiment was to study differences in size estimation between different visuals representations.,1.9954564025710873e-308,1.023612654660331e-308,1.0,1.0275795499878427e-308,1.7300081072009867e-308,8.103142449527147e-309,3.5835704512040335e-308
325,I think the purpose of this experiment was to determine if bar graphs can be more correctly interpreted in either two-dimensions or three-dimensions.,1.1515670709656567e-308,2.5076857542936775e-308,8.69024435223744e-309,1.0,1.168380464314538e-308,9.575970599238367e-309,8.969287367368197e-309
326,To test how much people perceive the percentage of something to smaller,1.0,1.2252675421255967e-308,2.6797149454671473e-308,1.262501354707902e-308,1.3277668329272686e-308,7.74430377108447e-309,1.5305907325354097e-308
327,To see if there is a preference when displaying data. Is there a better route to be taking.,0.0748344953241537,0.6337967867715317,0.04666433650596156,0.06198367315949268,0.06912107326456084,0.05858970743802179,0.055009927536277536
328,I think that the purpose of this study was to get a visual on what perspectives people see certain graphs.,0.05956038840863413,0.6887836914829045,0.03861097147404646,0.05534902238245673,0.06356305100406359,0.0499695692020898,0.044163306045804776
329,I think the purpose of this experiment was to get a better understanding of where STAT218 students land.,0.5543727882098659,0.05714836482193906,0.1474294768429556,0.06192644232538088,0.07232810007931295,0.04256393843714364,0.06423088928340205
330,To investigate how different forms of graphs are interpreted by individuals.,1.1596072792825887e-308,1.0,7.741274539487093e-309,1.1153121740379443e-308,1.261365024122487e-308,1.077660324996676e-308,9.142519065305077e-309
331,"To see if we could accurately read the 3D printed, 3D, and 2D graphs",1.1548972023301585e-308,1.205455785885759e-308,1.506121347844527e-308,1.1794460553049906e-308,1.0,1.972818237686075e-308,2.8477553007326483e-308
332,To determine if 3D-printed bar charts were easier to interpret and/or affected judgement than 2D bar charts.,6.61781935113985e-309,9.52378250689713e-309,7.379376368312883e-309,8.224533214728053e-309,1.563062131282387e-308,1.0,1.3135995017644795e-308
333,I think the purpose of this experiment was to explore whether or not participants could determine the size difference between the two bars.,1.2410473895138478e-308,2.782123537255446e-308,9.34880489253712e-309,1.0,1.1161892371563897e-308,9.039984826335593e-309,9.17941244022389e-309
334,I think that the importance of this experiment was to determine if visual depths is a limiting factor in peoples ability to correctly distinguish between graphs with different values.,1.3679655298211773e-308,1.3435295576562584e-308,1.641933662542224e-308,1.3839975823652084e-308,1.0,1.6488165487783235e-308,2.3811077710203275e-308
335,"When evaluating the experiment in Stat 218, focus on key elements: clear research question, randomization, control group, treatment variables, sample size, data collection, experimental procedure, statistical analysis, ethical considerations, and meaningful conclusions. Assess these aspects to determine the experiment's validity and any potential limitations.",1.0,7.298180027758336e-309,2.3605673505822037e-308,7.84068110766428e-309,9.37631910752264e-309,5.778783179678833e-309,9.576479749931687e-309
336,To understand which bar graphs are easier to determine what is being shown on the graph.,1.10170285517377e-308,1.0,7.549969448249256e-309,1.129789712207341e-308,1.2333018451389854e-308,1.1314412140299125e-308,9.27837212315875e-309
337,To find out if students can identify heights of bars and comparisons in 2D and 3D / also if colors make a difference in what we see.,1.5761382182536085e-308,1.0,1.055009444837506e-308,2.125303621000458e-308,1.249908016092299e-308,1.1398784607591243e-308,1.2790876616573546e-308
338,Reading graphs,1.1767841272146395e-308,1.0,7.838587063417965e-309,1.137079137313303e-308,1.29135599035397e-308,1.071560556974123e-308,9.11636774015048e-309
339,The purpose of this experiment was to see if we can accurately guess how much taller or shorter one of the bars are compared to the other.,1.2316319716118877e-308,2.933708694117931e-308,9.582683106545384e-309,1.0,1.114893041036966e-308,9.17450886885664e-309,9.53288244310631e-309
340,To evaluate how students choose variation in shapes.,0.6234720497718855,0.04727347931032954,0.05113752730732594,0.03846511613385072,0.03740581064867012,0.02409519920453991,0.0461638660506611
341,I think that the. purpose. of the experiment was to investigate how different groups of students both read and understand statistical graphs. I think they want to see what graphs allow for people to read information from charts and what the easiest way to present information via statistical charts.,0.13606815227246766,0.12864209246704797,0.0884101020013834,0.1250951496546414,0.1386186948089706,0.07624869995714621,0.08354612118918496
342,The purpose of the experiment was to test if people could trust their eyes and estimations.,3.887743316014691e-308,8.71875848096471e-309,1.0,9.315153685843993e-309,1.355846963163831e-308,7.077415476829035e-309,1.5192566972818716e-308
343,"The purpose of this experiment was likely to explore how effectively 3D-printed visualizations can help students understand and interpret statistical data. By providing students with physical 3D models, the experiment might have aimed to assess whether interacting with tangible representations of charts or graphs enhances comprehension of statistical concepts—particularly those related to evidence strength, effect estimation, confidence, causation, and comparison of proportions and means. Additionally, using the app to guide students through the steps ensured that each participant followed a standardized process, allowing for consistent data collection on how these 3D visuals impact learning outcomes.",7.063297547752755e-309,1.0584191154236755e-308,7.67797872109306e-309,8.971592914944313e-309,1.8324352527372795e-308,1.0,1.3565417886532894e-308
344,To see how people view optical illusions and how it affects people ability to know the true size.,0.18901823771488938,0.10691257846636062,0.12306408387125087,0.07674512433470529,0.08629471465139593,0.0599089334456384,0.14240619637408108
345,I believe the purpose of this experiment was to understand how accurately STAT218 students can perceive statistical graphics when asked questions related to comparisons of objects.,0.13970270073995464,0.11663789409865427,0.09616564920978979,0.12152537462233248,0.1422220622130198,0.07488692527704884,0.0854884061900423
346,I think the purpose of the experiment was to see if there was a difference between 2D and 3D models when comparing two different sized objects. Essentially how the dimension of an object affects the perception of an object's height.,1.9117704176882806e-308,1.028720714249803e-308,1.0,1.0468039632040594e-308,1.9449018292431014e-308,8.441135886755664e-309,3.4807099373321303e-308
347,The purpose of the experiment was likely to determine the difference in perceptive ability in 3D versus 2D models.,1.40173235301556e-308,1.335134453869533e-308,2.179722262122624e-308,1.190771664006025e-308,4.536241575897261e-308,1.688860727031131e-308,1.0
348,To see how people in stats perceived graphs.,1.286205010407523e-308,1.0,8.151979884414765e-309,1.1939153378757065e-308,1.207426991826525e-308,1.072552070092134e-308,9.80443171190869e-309
349,It seemed like the experiment was trying to determine how well students could approximate height proprotions of blocks relative to one another in different formats.,0.12492102265648558,0.10718349395192471,0.1036402609400271,0.08380565795574563,0.0721089296721697,0.058709060890842026,0.12061347581888646
350,The purpose of the experiment was to see how people perceived each graph to be a certain number. I think that as the experiment changed which graph was considered like the controlled variable to see how that changed what your judgement was towards the the sizing of the other graphs.,0.04566569669667731,0.06883919871588345,0.036010572555903765,0.1613779871495348,0.058583553986196184,0.040210650223529584,0.03770275830206142
351,I think the purpose of this experiment was to count the graphs and the proportions.,0.08777357853982688,0.08759649531536409,0.08121107623678753,0.10752359349342312,0.18675241440895923,0.08098540771079737,0.08584865319814171
352,To collect data on people’s brains,0.22736197740244352,0.09831011265701081,0.08022323121179308,0.06355712280527825,0.07977512572940193,0.05045555501498166,0.06945856070576552
353,I think the purpose of the experiment was to see how different people see and analyze different sets of data,0.6307649532342376,0.04009915339712378,0.1452724529447012,0.045126980523083914,0.05675736479355283,0.031385948674301195,0.050593146432999406
354,I think the purpose of this experiment was to show how people perceive different shapes and the size of them. I was used to compare sizes that someone sees with the naked eye.  They were also trying to see if a 2D or 3D look had an affect on the responses.,1.9971810753323297e-308,1.023513960087225e-308,1.0,1.031784499347742e-308,1.8712625591557133e-308,8.301170243588406e-309,3.382882555692142e-308
355,To accumulate data while maintaining system structure and organization.,0.09194665406461013,0.06964305601022813,0.04081449322057294,0.038013236283280794,0.047167431379760975,0.030539819691437545,0.03769116472687024
356,The purpose of this experiment was to gather data for a study.,1.0,7.397218776529366e-309,2.3584039327595125e-308,7.993504486292948e-309,9.50545028893791e-309,5.82880971271765e-309,9.553454836309435e-309
357,To explore how accurately we read data visualizations and understand the effectiveness of different statistical graphics.,0.13264070401718941,0.38560329625287276,0.07983600630256303,0.10631311642029462,0.12180236586224907,0.08785342561120071,0.08595108553363043
358,"""The purpose of this experiment most likely was to explore the precision with which participants can compare the size of visual elements, like bars, when one acts as a reference. This present study can look at asking participants to make estimates regarding the height of a smaller bar in relation to a larger one.
perceptual biases, estimation accuracy, and how the visual context influences the ability to judge relative sizes. A finding such as this may help explain common errors made in visual perception and judgment.",1.575374430205931e-308,1.254071622610406e-308,3.3158575170662398e-308,1.1702375831632e-308,2.5780994644171805e-308,1.1577364165835007e-308,1.0
359,I think that the purpose of this assignment is to see how students view data differently.,0.1508134958298129,0.13278197030260894,0.08040070351637353,0.08192330753312262,0.10234142458396171,0.06076171421843343,0.07219956159596948
360,The purpose seems to be about whether or not people have a sense of interpreting graphs with confidence and accuracy. This study could help cut down on mistakes that might come from overanalyzing or getting lost in minor details to make it easier to interpret graphs where data visualization is used.,0.08982203516969628,0.5441695992948995,0.05729739627176931,0.08125751662650203,0.09264272397413767,0.0706400124574815,0.06417071620551379
361,"The purpose of this experiment might have been to assess how well students can visually judge relative sizes, such as height or volume, and quantify them in proportion to a standard value. The experiment could also explore the cognitive processes or biases that affect visual estimations, especially in a statistical learning context.",1.6266537103882373e-308,1.257940208999201e-308,3.5815222716679595e-308,1.174704485624423e-308,2.5617564732219376e-308,1.13991927467248e-308,1.0
362,I think the point of the experiment was to test our common sense to a degree and see if we can tell the difference between different sizes by estimation.,0.12510146396343658,0.046391585408826555,0.3343643128414394,0.047766563765511375,0.0651241470494665,0.03431493454272661,0.10735530308143594
363,I think the purpose of this experiment was to look deeper into how people read statistical data to further improve the way data is shared.,0.3599838639479701,0.07823667727284347,0.17057084930999433,0.08424648837960451,0.10387202588121719,0.05646618195555485,0.08121783594236955
364,"To determine if the original study stayed true over time, or if we developed better technology for 3D rendering of graphs and the ratios they represent.",0.09802866575289142,0.4360070765165602,0.06807636084622852,0.09349810118291182,0.11007231124950766,0.10255325447142413,0.0917642299804762
365,To gauge how people perceive bar charts based on whether they are 2D or 3D,6.706021871085394e-309,9.76710927485006e-309,7.41424270917853e-309,8.355268721182546e-309,1.597756901411151e-308,1.0,1.3222731428342624e-308
366,This experiment was to investigate how the different data between the printed version and the digital one affect the guessing or accuracy participants made.,0.500923820886579,0.05442585577839986,0.2007343559670078,0.06099530227034141,0.07074784236919761,0.03964192988912448,0.07253089283934991
367,"I think that the purpose of this experiment was to see whether our vision would be different compared to different models. We were given 3 different kinds of models, one that was flat, one that was physically 3d, and one that was a digital object you could move on your computer. By choosing which tower was larger, and what percentage that would be, how would it be different through out the 3 groups.",0.050932180824850154,0.028714815701755582,0.5361366581258128,0.029311689340042607,0.06175835894209218,0.02464406788853317,0.09900174290244444
368,To explore how we interpret 3D graphs different than 2D.,0.09553979694222707,0.21127081605987402,0.08256852985610723,0.09928262603712099,0.17458143213177116,0.18513587395106212,0.14091622876692803
369,I am still a little unsure what the purpose was because we did not get a hypothesis but I assume it was to see how well we could guess heights based on specific views. They did ask our favorite animal at the beginning as well as age and gender but I do not know how those questions affected the experiment.,0.09984609278494992,0.05036926825703297,0.31516560698657126,0.0520526686806171,0.06579979085025953,0.035436794113727355,0.12966734747006914
370,The purpose of this experiment was to see if there was a difference in the way people read graphs.,0.11736910343304743,0.12806799034167832,0.0828516042078959,0.12727136313626033,0.15280788786181546,0.08288669840773787,0.08537436496240687
371,For the researchers of this experiment to see what students observed in their judgement to 3D sizes,1.4503890798911356e-308,1.322997714906226e-308,2.415750155456909e-308,1.2009475003900544e-308,4.4047591764380045e-308,1.536185967301131e-308,1.0
372,"To compare the efficacy of 3D rendered models, 2D models, and 3D models on a 2D plane at identifying the scale of the data values.",0.07309095030769226,0.1057544150893961,0.08283705983133619,0.0737215523900276,0.18210707627686096,0.18491160160470152,0.23867918759385912
373,The purpose of this experiment was to emphasize the connection between statistics and scientific research and to connect the information taught in Stat 218 to current scientific investigations in statistics. The purpose was also to understand how we perceive statistical graphics and how accurately we can read information from charts represented in different ways.,0.14164664715486547,0.3368275049839238,0.08594776201400997,0.12145526215994097,0.1314114454977626,0.0925052922923386,0.09020608589715841
374,I think the purpose of the experiment was to see how students viewed different graphs and to see our perception of how much larger a bar graph is compared to one side by side.,0.04572136954919938,0.07696389805729427,0.033647072702646594,0.31461296685681606,0.04936181268791951,0.03621395422765898,0.03447589053184453
375,Researchers can evaluate participants' understanding of data and interpretation by having them compare the heights of two bars and then estimate the height of one bar based on the information provided. This can include generating estimates based on insufficient data and comprehending statistical concepts like mean.,0.05374712408643882,0.096952341803112,0.03754975501761705,0.47279752880051856,0.04563865349680866,0.03336296472980704,0.03589461063113127
